"","year","month","day","pm2.5","DEWP","TEMP","PRES","Iws","Is","Ir"
"year1_month9_day3",2010,8,3,146.166666666667,18.9583333333333,25.7083333333333,1002.54166666667,9.09333333333333,0,0
"year1_month9_day4",2010,8,4,120.083333333333,21.375,24.5416666666667,1003,15.0825,0,0.416666666666667
"year1_month9_day5",2010,8,5,22.4166666666667,13.2083333333333,26.875,1008,57.5770833333333,0,0
"year1_month9_day6",2010,8,6,19.875,13.0416666666667,24.4166666666667,1015.20833333333,69.7783333333333,0,0
"year1_month9_day7",2010,8,7,79.875,18.0416666666667,24.5,1010.875,15.55125,0,0.25
"year1_month9_day8",2010,8,8,92.8333333333333,20.0416666666667,25.4166666666667,1004.125,8.83083333333333,0,0.916666666666667
"year1_month9_day9",2010,8,9,238.166666666667,22.4166666666667,27.2916666666667,1003.875,4.91916666666667,0,0
"year1_month9_day10",2010,8,10,148.166666666667,18.8333333333333,27.4583333333333,1006.25,11.8116666666667,0,0
"year1_month9_day11",2010,8,11,116.166666666667,21.9583333333333,25.2083333333333,1004.95833333333,21.6879166666667,0,0.25
"year1_month9_day12",2010,8,12,92.3333333333333,21.2916666666667,26.75,1001.16666666667,4.76666666666667,0,0
"year1_month9_day13",2010,8,13,132.348429951691,24.5833333333333,27.4166666666667,1000.91666666667,7.11583333333333,0,0.0833333333333333
"year1_month9_day14",2010,8,14,136.347826086957,13.4166666666667,29.375,999.416666666667,22.9283333333333,0,0
"year1_month9_day15",2010,8,15,125.217391304348,11.1666666666667,28.6666666666667,1004.33333333333,19.6645833333333,0,0
"year1_month9_day16",2010,8,16,102.336352657005,16.0833333333333,27.875,1006.75,11.1904166666667,0,0
"year1_month9_day17",2010,8,17,141.875,18.4583333333333,27.625,1007.83333333333,34.385,0,0
"year1_month9_day18",2010,8,18,233.833333333333,22.5,25.5,1010.16666666667,41.36,0,2.04166666666667
"year1_month9_day19",2010,8,19,110.166666666667,21.3333333333333,24.625,1011.83333333333,9.11166666666667,0,2.125
"year1_month9_day20",2010,8,20,119.25,22.1666666666667,26.4583333333333,1013.875,10.22625,0,0
"year1_month9_day21",2010,8,21,38.6666666666667,19.375,21.4166666666667,1012,15.1625,0,4.45833333333333
"year1_month9_day22",2010,8,22,21.9583333333333,16.2916666666667,23,1013.16666666667,10.6716666666667,0,0.208333333333333
"year1_month9_day23",2010,8,23,79.375,18.6666666666667,23.7083333333333,1013.70833333333,6.5375,0,0
"year1_month9_day24",2010,8,24,132.375,19.4166666666667,24.3333333333333,1013.625,15.5916666666667,0,0
"year1_month9_day25",2010,8,25,87.625,17.625,23.0416666666667,1014.54166666667,3.59333333333333,0,0
"year1_month9_day26",2010,8,26,63.875,17,25.0416666666667,1014.25,7.46916666666667,0,0
"year1_month9_day27",2010,8,27,39.4166666666667,15.1666666666667,24.8333333333333,1012.58333333333,17.1379166666667,0,0
"year1_month9_day28",2010,8,28,47.6666666666667,16.5416666666667,24.75,1010.20833333333,11.5858333333333,0,0
"year1_month9_day29",2010,8,29,114.833333333333,18.9583333333333,25.7083333333333,1007.5,10.13375,0,0
"year1_month9_day30",2010,8,30,109.416666666667,19.75,25.4583333333333,1007.79166666667,6.20541666666667,0,0.0416666666666667
"year1_month10_day1",2010,10,1,223.5,13.75,17.6666666666667,1017.625,1.9725,0,0.0416666666666667
"year1_month10_day2",2010,10,2,35.0416666666667,11.375,17.4166666666667,1013.5,48.4870833333333,0,1.45833333333333
"year1_month10_day3",2010,10,3,10,2.375,17.75,1016.04166666667,198.795,0,0
"year1_month10_day4",2010,10,4,24.5416666666667,6.91666666666667,15.5416666666667,1017.70833333333,5.26916666666667,0,0
"year1_month10_day5",2010,10,5,77.0833333333333,10.4166666666667,16.625,1014.29166666667,4.46958333333333,0,0
"year1_month10_day6",2010,10,6,268.833333333333,13.2916666666667,17,1013.45833333333,3.42458333333333,0,0
"year1_month10_day7",2010,10,7,377.083333333333,13.375,16.7083333333333,1015.58333333333,2.60458333333333,0,0
"year1_month10_day8",2010,10,8,368.291666666667,12.875,16.0833333333333,1014.91666666667,2.64333333333333,0,0
"year1_month10_day9",2010,10,9,357.25,12.6666666666667,15.3333333333333,1010.79166666667,2.21125,0,0
"year1_month10_day10",2010,10,10,387.958333333333,14,15.25,1011.08333333333,2.49291666666667,0,0.916666666666667
"year1_month10_day11",2010,10,11,10.375,6.91666666666667,14.7083333333333,1017.66666666667,16.6866666666667,0,0.75
"year1_month10_day12",2010,10,12,50.7916666666667,5.91666666666667,12.2916666666667,1022.08333333333,4.91708333333333,0,0
"year1_month10_day13",2010,10,13,116.25,8.58333333333333,14.0416666666667,1016.75,4.50375,0,0
"year1_month10_day14",2010,10,14,16.0416666666667,0,15.1666666666667,1019.45833333333,45.8925,0,0
"year1_month10_day15",2010,10,15,39.3333333333333,-0.0416666666666667,14.9583333333333,1015.83333333333,74.3904166666667,0,0
"year1_month10_day16",2010,10,16,76.25,5.16666666666667,12.0416666666667,1018.25,20.0333333333333,0,0
"year1_month10_day17",2010,10,17,45.7083333333333,-2.875,8.625,1028.33333333333,66.1466666666667,0,0
"year1_month10_day18",2010,10,18,67.75,3.375,7.20833333333333,1026.95833333333,6.08833333333333,0,2.29166666666667
"year1_month10_day19",2010,10,19,71.6666666666667,6.75,8.70833333333333,1026.79166666667,1.91583333333333,0,0
"year1_month10_day20",2010,10,20,82.2083333333333,6.66666666666667,9.08333333333333,1027.20833333333,1.91541666666667,0,0
"year1_month10_day21",2010,10,21,124.375,8.33333333333333,10.4583333333333,1022.54166666667,1.87958333333333,0,0
"year1_month10_day22",2010,10,22,168.916666666667,9.54166666666667,11.6666666666667,1020.375,1.84,0,0
"year1_month10_day23",2010,10,23,216.625,11.375,13.0833333333333,1018.625,2.49208333333333,0,0.416666666666667
"year1_month10_day24",2010,10,24,101.458333333333,6.5,9.41666666666667,1023.33333333333,23.6366666666667,0,3.79166666666667
"year1_month10_day25",2010,10,25,11.125,-8.375,8.25,1031.29166666667,83.95125,0,0
"year1_month10_day26",2010,10,26,13.0416666666667,-11.0416666666667,3.54166666666667,1039.08333333333,7.63666666666667,0,0
"year1_month10_day27",2010,10,27,86.875,-3,3.54166666666667,1030.625,3.12416666666667,0,0
"year1_month10_day28",2010,10,28,77.2916666666667,-0.708333333333333,8.375,1027.95833333333,7.28083333333333,0,0
"year1_month10_day29",2010,10,29,52.125,-0.5,10.5416666666667,1027.29166666667,9.57375,0,0
"year1_month10_day30",2010,10,30,50.7083333333333,-0.166666666666667,10.2916666666667,1026.79166666667,8.28875,0,0
"year1_month10_day31",2010,10,31,72.7083333333333,0.25,9.91666666666667,1024.33333333333,13.735,0,0
"year1_month11_day1",2010,11,1,51.7765151515151,-4.54166666666667,8.58333333333333,1028.25,12.815,0,0
"year1_month11_day2",2010,11,2,45.5,-6.75,6.58333333333333,1028.33333333333,8.30708333333333,0,0
"year1_month11_day3",2010,11,3,71.4318181818182,-0.916666666666667,7.25,1022.375,3.21916666666667,0,0
"year1_month11_day4",2010,11,4,65.7916666666667,-0.833333333333333,9.83333333333333,1021.70833333333,10.9541666666667,0,0
"year1_month11_day5",2010,11,5,101.5,1.20833333333333,10.0416666666667,1019.75,7.45,0,0
"year1_month11_day6",2010,11,6,271.083333333333,4.20833333333333,8.58333333333333,1015.95833333333,2.12083333333333,0,0
"year1_month11_day7",2010,11,7,69.375,-2,10.0833333333333,1017.625,60.8854166666667,0,0
"year1_month11_day8",2010,11,8,12.875,-9.08333333333333,7.66666666666667,1024.5,79.5170833333333,0,0
"year1_month11_day9",2010,11,9,59.3333333333333,-5.58333333333333,2.25,1020.95833333333,1.76833333333333,0,0
"year1_month11_day10",2010,11,10,130.458333333333,-2.70833333333333,3.45833333333333,1016.875,5.0975,0,0
"year1_month11_day11",2010,11,11,75.75,-2.33333333333333,6.08333333333333,1011.08333333333,56.8783333333333,0,0
"year1_month11_day12",2010,11,12,66.0416666666667,-7.58333333333333,1.125,1017.89583333333,111.36,0,0
"year1_month11_day13",2010,11,13,17.0416666666667,-12.8333333333333,3.125,1027.58333333333,131.352083333333,0,0
"year1_month11_day14",2010,11,14,22,-8,0,1035,194.065,0,0
"year1_month11_day15",2010,11,15,52.9166666666667,-6.66666666666667,-0.291666666666667,1031,237.025,0,0
"year1_month11_day16",2010,11,16,138.958333333333,-4,-1,1023,279.985,0,0
"year1_month11_day17",2010,11,17,320.166666666667,-3,1.70833333333333,1022.625,52.4595833333333,0,0
"year1_month11_day18",2010,11,18,384.5,0,3.54166666666667,1019.54166666667,4.56291666666667,0,0
"year1_month11_day19",2010,11,19,370.333333333333,0.0833333333333333,4.91666666666667,1014.20833333333,6.255,0,0
"year1_month11_day20",2010,11,20,296.583333333333,-0.708333333333333,5.20833333333333,1010.875,6.10875,0,0
"year1_month11_day21",2010,11,21,136.708333333333,-8,5.54166666666667,1014.375,68.8441666666667,0,0
"year1_month11_day22",2010,11,22,67.25,-10.1666666666667,1.875,1021.125,4.39625,0,0
"year1_month11_day23",2010,11,23,230.875,-7.04166666666667,2.25,1019.91666666667,2.735,0,0
"year1_month11_day24",2010,11,24,71.75,-12.6666666666667,2.66666666666667,1024.33333333333,45.2479166666667,0,0
"year1_month11_day25",2010,11,25,66.625,-11.7083333333333,-0.666666666666667,1025.70833333333,4.3775,0,0
"year1_month11_day26",2010,11,26,116.666666666667,-10.4166666666667,-0.916666666666667,1017.08333333333,3.68583333333333,0,0
"year1_month11_day27",2010,11,27,27.6666666666667,-19.7916666666667,1.375,1022.875,78.7154166666667,0,0
"year1_month11_day28",2010,11,28,171.416666666667,-12.2083333333333,-1.625,1021.70833333333,1.93416666666667,0,0
"year1_month11_day29",2010,11,29,190.416666666667,-4.41666666666667,-0.5,1019.375,3.85125,0,0
"year1_month11_day30",2010,11,30,224.208333333333,-1.91666666666667,-0.458333333333333,1018.33333333333,4.26375,0,0
"year1_month12_day1",2010,12,1,257.625,-0.958333333333333,0.666666666666667,1013.29166666667,3.12291666666667,0,0
"year1_month12_day2",2010,12,2,83.5,-12.625,2.41666666666667,1019.125,66.6979166666667,0,0
"year1_month12_day3",2010,12,3,74.75,-12.625,-1.91666666666667,1022.08333333333,2.75541666666667,0,0
"year1_month12_day4",2010,12,4,167.333333333333,-9.29166666666667,-0.333333333333333,1011.95833333333,5.73708333333333,0,0
"year1_month12_day5",2010,12,5,78.4583333333333,-9.41666666666667,4.29166666666667,1020.33333333333,32.9204166666667,0,0
"year1_month12_day6",2010,12,6,17.875,-17.75,1.83333333333333,1031.08333333333,154.005416666667,0,0
"year1_month12_day7",2010,12,7,57,-16,2.58333333333333,1017.04166666667,10.91375,0,0
"year1_month12_day8",2010,12,8,39.4166666666667,-11.875,2.66666666666667,1015.33333333333,8.03041666666667,0,0
"year1_month12_day9",2010,12,9,193.958333333333,-7.95833333333333,0.208333333333333,1010.66666666667,3.27833333333333,0,0
"year1_month12_day10",2010,12,10,104.375,-12.4583333333333,0.833333333333333,1009.66666666667,72.9095833333333,0,0
"year1_month12_day11",2010,12,11,45.75,-15.7083333333333,-2.70833333333333,1020.83333333333,37.2554166666667,0,0
"year1_month12_day12",2010,12,12,115.458333333333,-10.3333333333333,-2.04166666666667,1017.79166666667,9.01166666666667,0,0
"year1_month12_day13",2010,12,13,20.8333333333333,-21.2083333333333,-4.70833333333333,1029.66666666667,55.5183333333333,0,0
"year1_month12_day14",2010,12,14,17.3333333333333,-22.9166666666667,-7.45833333333333,1034.33333333333,53.63625,0,0
"year1_month12_day15",2010,12,15,22.4166666666667,-25.0416666666667,-7.875,1032.75,162.109583333333,0,0
"year1_month12_day16",2010,12,16,54.2083333333333,-21,-2.5,1017.29166666667,13.8754166666667,0,0
"year1_month12_day17",2010,12,17,108.333333333333,-16.7083333333333,-0.541666666666667,1013.04166666667,9.25333333333333,0,0
"year1_month12_day18",2010,12,18,271.75,-12.1666666666667,-2.95833333333333,1012.54166666667,2.06541666666667,0,0
"year1_month12_day19",2010,12,19,153.125,-13.125,4.54166666666667,1016.04166666667,27.3220833333333,0,0
"year1_month12_day20",2010,12,20,200.291666666667,-11.7083333333333,1.125,1016.875,4.93333333333333,0,0
"year1_month12_day21",2010,12,21,434.833333333333,-7.5,-1,1012.625,2.2275,0,0
"year1_month12_day22",2010,12,22,145.125,-13.6666666666667,0.958333333333333,1018.58333333333,31.0133333333333,0,0
"year1_month12_day23",2010,12,23,23.1666666666667,-23.2083333333333,-6.125,1035.08333333333,37.5708333333333,0,0
"year1_month12_day24",2010,12,24,43.4583333333333,-25,-9.66666666666667,1037.33333333333,9.79333333333333,0,0
"year1_month12_day25",2010,12,25,55.5833333333333,-22.3333333333333,-7.83333333333333,1027.20833333333,8.325,0,0
"year1_month12_day26",2010,12,26,50.625,-17.7083333333333,-3.66666666666667,1015.91666666667,21.7395833333333,0,0
"year1_month12_day27",2010,12,27,79.7083333333333,-16.5833333333333,-2.75,1010.95833333333,31.8325,0,0
"year1_month12_day28",2010,12,28,28.1666666666667,-19.6666666666667,-3.75,1018.625,115.568333333333,0,0
"year1_month12_day29",2010,12,29,36.625,-17,-4.41666666666667,1021.04166666667,40.76875,0,0
"year1_month12_day30",2010,12,30,17.5833333333333,-22.7083333333333,-7.04166666666667,1025.41666666667,234.155833333333,0,0
"year1_month12_day31",2010,12,31,18.6666666666667,-21.9166666666667,-6.83333333333333,1029.375,463.187916666667,0,0
"year2_month1_day1",2011,1,1,29,-19.125,-6.70833333333333,1034.75,149.384583333333,0,0
"year2_month1_day2",2011,1,2,36.6666666666667,-16.9583333333333,-4.95833333333333,1035.33333333333,9.32708333333333,0,0
"year2_month1_day3",2011,1,3,162.291666666667,-14.5,-6.04166666666667,1030.875,1.50375,0,0
"year2_month1_day4",2011,1,4,91.3333333333333,-15.4166666666667,-4.95833333333333,1027.20833333333,15.8125,0,0
"year2_month1_day5",2011,1,5,20.25,-20.0416666666667,-5.04166666666667,1031.66666666667,177.675833333333,0,0
"year2_month1_day6",2011,1,6,15.875,-19.2083333333333,-5.04166666666667,1038.08333333333,357.2675,0,0
"year2_month1_day7",2011,1,7,46.6666666666667,-17.8333333333333,-4.70833333333333,1030.91666666667,82.2854166666667,0,0
"year2_month1_day8",2011,1,8,59.6292517006803,-17.2083333333333,-3.875,1028.08333333333,62.0395833333333,0,0
"year2_month1_day9",2011,1,9,27.8775510204082,-22.375,-5.625,1036.79166666667,287.10375,0,0
"year2_month1_day10",2011,1,10,52.3681972789116,-20.8333333333333,-4.5,1028.08333333333,104.56,0,0
"year2_month1_day11",2011,1,11,27,-20.5833333333333,-4.04166666666667,1023.04166666667,36.9954166666667,0,0
"year2_month1_day12",2011,1,12,62.7916666666667,-20.1666666666667,-6.375,1023.95833333333,5.00958333333333,0,0
"year2_month1_day13",2011,1,13,126.375,-18.75,-4.54166666666667,1022.33333333333,6.46125,0,0
"year2_month1_day14",2011,1,14,17.5833333333333,-20.9583333333333,-4.54166666666667,1033.41666666667,87.31625,0,0
"year2_month1_day15",2011,1,15,16.125,-25.25,-8.04166666666667,1039.58333333333,222.990416666667,0,0
"year2_month1_day16",2011,1,16,36.0833333333333,-21.75,-8.125,1036.54166666667,3.05333333333333,0,0
"year2_month1_day17",2011,1,17,37.875,-20.8333333333333,-7.04166666666667,1035.125,61.55,0,0
"year2_month1_day18",2011,1,18,20.2083333333333,-22.2083333333333,-7.875,1033.66666666667,44.8866666666667,0,0
"year2_month1_day19",2011,1,19,20.75,-22.2083333333333,-6.79166666666667,1032.54166666667,51.4570833333333,0,0
"year2_month1_day20",2011,1,20,38.75,-21.5,-6.91666666666667,1030.875,6.37125,0,0
"year2_month1_day21",2011,1,21,71.6666666666667,-20.125,-5,1028.16666666667,7.04166666666667,0,0
"year2_month1_day22",2011,1,22,56.2916666666667,-18.25,-5.58333333333333,1028.33333333333,25.5220833333333,0,0
"year2_month1_day23",2011,1,23,14.5,-21.1666666666667,-5.625,1032.20833333333,170.57375,0,0
"year2_month1_day24",2011,1,24,44.2916666666667,-19.9583333333333,-6.79166666666667,1032.70833333333,47.4979166666667,0,0
"year2_month1_day25",2011,1,25,34.2916666666667,-20.8333333333333,-6.04166666666667,1034.375,33.7579166666667,0,0
"year2_month1_day26",2011,1,26,67.5416666666667,-19.625,-7.20833333333333,1038.91666666667,8.81541666666667,0,0
"year2_month1_day27",2011,1,27,31.875,-20.2083333333333,-5.75,1041.70833333333,14.905,0,0
"year2_month1_day28",2011,1,28,18.2083333333333,-20.9583333333333,-5.45833333333333,1037.70833333333,38.98875,0,0
"year2_month1_day29",2011,1,29,11.9166666666667,-23.25,-6.625,1036.04166666667,65.9425,0,0
"year2_month1_day30",2011,1,30,21.2083333333333,-20.9166666666667,-2.5,1033.83333333333,134.59375,0,0
"year2_month1_day31",2011,1,31,28.6666666666667,-19.125,0.166666666666667,1028.08333333333,33.9504166666667,0,0
"year2_month2_day1",2011,2,1,35.0833333333333,-19.625,1.375,1022.54166666667,46.2608333333333,0,0
"year2_month2_day2",2011,2,2,53.2916666666667,-18.5833333333333,0.0416666666666667,1020.875,41.0858333333333,0,0
"year2_month2_day3",2011,2,3,100.875,-17.4583333333333,-0.875,1021.41666666667,44.7570833333333,0,0
"year2_month2_day4",2011,2,4,131.125,-13.5416666666667,0,1021.45833333333,11.64125,0,0
"year2_month2_day5",2011,2,5,113.25,-9.75,-3.16666666666667,1018.66666666667,3.46166666666667,0,0
"year2_month2_day6",2011,2,6,54.0416666666667,-10.6666666666667,2.5,1020,5.49416666666667,0,0
"year2_month2_day7",2011,2,7,141.625,-9.75,-0.291666666666667,1015.20833333333,5.885,0,0
"year2_month2_day8",2011,2,8,98.4583333333333,-11.875,-0.583333333333333,1015.83333333333,9.36916666666667,0,0
"year2_month2_day9",2011,2,9,126.875,-7.875,-2.125,1026.16666666667,12.515,0.0416666666666667,0
"year2_month2_day10",2011,2,10,65,-4.75,-3.70833333333333,1027.54166666667,55.3054166666667,8.70833333333333,0
"year2_month2_day11",2011,2,11,62.2083333333333,-12.3333333333333,-3.79166666666667,1030.375,28.8533333333333,0,0
"year2_month2_day12",2011,2,12,27.5833333333333,-17.2083333333333,-6.04166666666667,1032.5,11.1029166666667,0.125,0
"year2_month2_day13",2011,2,13,73.625,-8.08333333333333,-4.91666666666667,1030.33333333333,10.69375,4.25,0
"year2_month2_day14",2011,2,14,33.125,-17.125,-5.41666666666667,1032.08333333333,9.16291666666667,0,0
"year2_month2_day15",2011,2,15,202.208333333333,-10.75,-5.83333333333333,1027.20833333333,2.49291666666667,0,0
"year2_month2_day16",2011,2,16,268.875,-8.04166666666667,-3.33333333333333,1022.41666666667,2.81125,0,0
"year2_month2_day17",2011,2,17,209.625,-7.33333333333333,0.416666666666667,1024.75,7.78375,0,0
"year2_month2_day18",2011,2,18,192.583333333333,-9.70833333333333,0.208333333333333,1026.58333333333,9.23958333333333,0,0
"year2_month2_day19",2011,2,19,189.25,-9,2.33333333333333,1024.20833333333,10.5616666666667,0,0
"year2_month2_day20",2011,2,20,349.458333333333,-5.79166666666667,0.916666666666667,1026.5,2.62291666666667,0,0
"year2_month2_day21",2011,2,21,493.916666666667,-4.04166666666667,0.583333333333333,1024.58333333333,1.65375,0,0
"year2_month2_day22",2011,2,22,401.458333333333,-5.29166666666667,0.75,1020.41666666667,2.69708333333333,0,0
"year2_month2_day23",2011,2,23,416.666666666667,-3.91666666666667,2.16666666666667,1015.375,5.40166666666667,0,0
"year2_month2_day24",2011,2,24,143.458333333333,-9.91666666666667,4.16666666666667,1021.66666666667,19.9829166666667,0,0
"year2_month2_day25",2011,2,25,70.9166666666667,-8.375,1.125,1031.16666666667,11.1966666666667,0,0
"year2_month2_day26",2011,2,26,76.25,-4.41666666666667,-1.29166666666667,1026.625,10.52375,1.5,0
